chainSarHar1	Tasmanian devil (Feb. 2011 (WTSI Devil_ref v7.0/sarHar1)) Chained Alignments
wgEncodeHaibTfbsH1hescPol24h8V0416102RawRep2	H1-hESC Pol2-4H8 v041610.2 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHmfCtcfStdRawRep1	HMF CTCF TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeSydhTfbsK562P300IggrabSig	K562 p300 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk	K562 (IFNg30) TFBS Uniform Peaks of STAT1 from ENCODE/Stanford/Analysis
wgEncodeOpenChromDnaseRwpe1BaseOverlapSignal	RWPE1 DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeRikenCageSknshCytosolPapTssHmm	SK-N-SH cytosol polyA+ CAGE TSS HMM from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalCiptapMinusRep3	SK-N-SH CIP-TAP nucleus small RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeUwHistoneH7esH3k04me3StdDiffa5dPkRep1	H7-hESC H3K4me3 diffProtA 5 d Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeUwDnaseHcpeHotspotsRep1	HCPEpiC DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPamContigs	HepG2 cytosol polyA- RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeBroadHistoneHepg2H4k20me1StdSig	HepG2 H4K20me1 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102PkRep1	H1-hESC POU5F1 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHmfCtcfStdHotspotsRep2	HMF CTCF TFBS ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeSydhTfbsK562P300sc584sc48343IggrabPk	K562 p300 SC48343 IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk	K562 (IFNg6h) TFBS Uniform Peaks of STAT1 from ENCODE/Stanford/Analysis
wgEncodeRikenCageSknshCytosolPapPlusRawRep3	SK-N-SH cytosol polyA+ CAGE Plus start sites Rep 3 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalCiptapMinusRep4	SK-N-SH CIP-TAP nucleus small RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeOpenChromDnaseStellatePk	Stellate DNaseI HS Peaks from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa5dRawRep1	H7-hESC H3K4me3 diffProtA 5 d Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeUwDnaseHcpePkRep1	HCPEpiC DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPamJunctions	HepG2 cytosol polyA- RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeBroadHistoneHepg2ControlStdSig	HepG2 Input Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102RawRep1	H1-hESC POU5F1 v041610.2 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHmfCtcfStdPkRep2	HMF CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeSydhTfbsK562P300sc584sc48343IggrabSig	K562 p300 SC48343 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Stat1Ifna30UniPk	K562 (IFNa30) TFBS Uniform Peaks of STAT1 from ENCODE/Yale/Analysis
wgEncodeRikenCageSknshCytosolPapPlusRawRep4	SK-N-SH cytosol polyA+ CAGE Plus start sites Rep 4 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalCiptapPlusRep3	SK-N-SH CIP-TAP nucleus small RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeOpenChromDnaseStellateSig	Stellate DNaseI HS Density Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa5dHotspotsRep2	H7-hESC H3K4me3 diffProtA 5 d Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeUwDnaseHcpeRawRep1	HCPEpiC DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaMinusRawSigRep1	HepG2 cytosol polyA- RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102PkRep2	H1-hESC POU5F1 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHmfCtcfStdRawRep2	HMF CTCF TFBS ChIP-seq Raw Signal 2 from ENCODE/UW
wgEncodeBroadHistoneHuvecCtcfStdPk	HUVEC CTCF Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2IggmusPk	K562 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	K562 (IFNa6h) TFBS Uniform Peaks of STAT1 from ENCODE/Yale/Analysis
wgEncodeRikenCageSknshCytosolPapMinusRawRep3	SK-N-SH cytosol polyA+ CAGE Minus start sites Rep 3 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalCiptapPlusRep4	SK-N-SH CIP-TAP nucleus small RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeOpenChromDnaseStellateBaseOverlapSignal	Stellate DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa5dPkRep2	H7-hESC H3K4me3 diffProtA 5 d Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeUwDnaseHcpeHotspotsRep2	HCPEpiC DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaMinusRawSigRep2	HepG2 cytosol polyA- RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102RawRep2	H1-hESC POU5F1 v041610.2 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHmfInputStdRawRep1	HMF Input TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecCtcfStdSig	HUVEC CTCF Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2IggmusSig	K562 Pol2 IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Stat2Ifna30UniPk	K562 (IFNa30) TFBS Uniform Peaks of STAT2 from ENCODE/Yale/Analysis
wgEncodeRikenCageSknshCytosolPapMinusRawRep4	SK-N-SH cytosol polyA+ CAGE Minus start sites Rep 4 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusContigs	SK-N-SH nucleus small RNA-seq Contigs from ENCODE/CSHL
wgEncodeOpenChromDnaseT47dEst10nm30mPk	T-47D Estradiol 10 nM 30 m DNaseI HS Peaks from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa5dRawRep2	H7-hESC H3K4me3 diffProtA 5 d Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeUwDnaseHcpePkRep2	HCPEpiC DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaPlusRawSigRep1	HepG2 cytosol polyA- RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRad21V0416102PkRep1	H1-hESC RAD21 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHpafCtcfStdHotspotsRep1	HPAF CTCF TFBS ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecEzh239875Pk	HUVEC EZH2 (39875) Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifna30StdPk	K562 Pol2 Standard IFNa 30min ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Stat2Ifna6hUniPk	K562 (IFNa6h) TFBS Uniform Peaks of STAT2 from ENCODE/Yale/Analysis
wgEncodeRikenCageSknshCytosolPapAlnRep3	SK-N-SH cytosol polyA+ CAGE Alignments Rep 3 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalMinusRep3	SK-N-SH nucleus small RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeOpenChromDnaseT47dEst10nm30mSig	T-47D Estradiol 10 nM 30 m DNaseI HS Density Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa9dHotspotsRep1	H7-hESC H3K4me3 diffProtA 9 d Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeUwDnaseHcpeRawRep2	HCPEpiC DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolLongnonpolyaPlusRawSigRep2	HepG2 cytosol polyA- RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRad21V0416102RawRep1	H1-hESC RAD21 v041610.2 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHpafCtcfStdPkRep1	HPAF CTCF TFBS ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecEzh239875Sig	HUVEC EZH2 (39875) Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifna30StdSig	K562 Pol2 Standard IFNa 30min ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk	K562 TFBS Uniform Peaks of STAT5A_(SC-74442) from ENCODE/HudsonAlpha/Analysis
wgEncodeRikenCageSknshCytosolPapAlnRep4	SK-N-SH cytosol polyA+ CAGE Alignments Rep 4 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalMinusRep4	SK-N-SH nucleus small RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeOpenChromDnaseT47dEst10nm30mBaseOverlapSignal	T-47D Estradiol 10 nM 30 m DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa9dPkRep1	H7-hESC H3K4me3 diffProtA 9 d Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeUwDnaseHct116HotspotsRep1	HCT-116 DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapAlnRep1	HepG2 cytosol polyA+ RNA-seq Alignments Rep 1 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRad21V0416102PkRep2	H1-hESC RAD21 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHpafCtcfStdRawRep1	HPAF CTCF TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecH2azPk	HUVEC H2A.Z Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifna6hStdPk	K562 Pol2 Standard IFNa 6hrs ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsHaibK562Taf1V0416101UniPk	K562 TFBS Uniform Peaks of TAF1 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalPlusRep3	SK-N-SH nucleus small RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeRikenCageSknshNucleusPapTssHmm	SK-N-SH nucleus polyA+ CAGE TSS HMM from ENCODE/RIKEN
wgEncodeOpenChromDnaseT47dPk	T-47D DNaseI HS Peaks from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa9dRawRep1	H7-hESC H3K4me3 diffProtA 9 d Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeUwDnaseHct116PkRep1	HCT-116 DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapAlnRep2	HepG2 cytosol polyA+ RNA-seq Alignments Rep 2 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRad21V0416102RawRep2	H1-hESC RAD21 v041610.2 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHpafCtcfStdHotspotsRep2	HPAF CTCF TFBS ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeBroadHistoneHuvecH2azSig	HUVEC H2A.Z Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifna6hStdSig	K562 Pol2 Standard IFNa 6hrs ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsHaibK562Taf7sc101167V0416101UniPk	K562 TFBS Uniform Peaks of TAF7_(SC-101167) from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalPlusRep4	SK-N-SH nucleus small RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeRikenCageSknshNucleusPapPlusRawRep3	SK-N-SH nucleus polyA+ CAGE Plus start sites Rep 3 from ENCODE/RIKEN
wgEncodeOpenChromDnaseT47dSig	T-47D DNaseI HS Density Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa9dHotspotsRep2	H7-hESC H3K4me3 diffProtA 9 d Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeUwDnaseHct116RawRep1	HCT-116 DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapContigs	HepG2 cytosol polyA+ RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRxraV0416102PkRep1	H1-hESC RXRA v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHpafCtcfStdPkRep2	HPAF CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k4me1StdPk	HUVEC H3K4me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifng30StdPk	K562 Pol2 Standard IFNg 30min ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Tal1sc12984IggmusUniPk	K562 TFBS Uniform Peaks of TAL1_(SC-12984) from ENCODE/Stanford/Analysis
wgEncodeRikenCageSknshNucleusPapPlusRawRep4	SK-N-SH nucleus polyA+ CAGE Plus start sites Rep 4 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusTapContigs	SK-N-SH TAP-only nucleus small RNA-seq Contigs from ENCODE/CSHL
wgEncodeOpenChromDnaseT47dBaseOverlapSignal	T-47D DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa9dPkRep2	H7-hESC H3K4me3 diffProtA 9 d Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeUwDnaseHct116HotspotsRep2	HCT-116 DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapJunctions	HepG2 cytosol polyA+ RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRxraV0416102RawRep1	H1-hESC RXRA v041610.2 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHpafCtcfStdRawRep2	HPAF CTCF TFBS ChIP-seq Raw Signal 2 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k4me1StdSig	HUVEC H3K4me1 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifng30StdSig	K562 Pol2 Standard IFNg 30min ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Tblr1ab24550IggrabUniPk	K562 TFBS Uniform Peaks of TBLR1_(ab24550) from ENCODE/Stanford/Analysis
wgEncodeRikenCageSknshNucleusPapMinusRawRep3	SK-N-SH nucleus polyA+ CAGE Minus start sites Rep 3 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalTapMinusRep3	SK-N-SH TAP-only nucleus small RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeOpenChromDnaseUrothelUt189PkV2	Urothelia UT189 DNaseI HS Peaks from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa9dRawRep2	H7-hESC H3K4me3 diffProtA 9 d Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeUwDnaseHct116PkRep2	HCT-116 DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapMinusRawSigRep1	HepG2 cytosol polyA+ RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRxraV0416102PkRep2	H1-hESC RXRA v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHpafInputStdRawRep1	HPAF Input TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k4me2StdPk	HUVEC H3K4me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifng6hStdPk	K562 Pol2 Standard IFNg 6hrs ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Tblr1nb600270IggrabUniPk	K562 TFBS Uniform Peaks of TBLR1_(NB600-270) from ENCODE/Stanford/Analysis
wgEncodeRikenCageSknshNucleusPapMinusRawRep4	SK-N-SH nucleus polyA+ CAGE Minus start sites Rep 4 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalTapMinusRep4	SK-N-SH TAP-only nucleus small RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeOpenChromDnaseUrothelUt189SigV2	Urothelia UT189 DNaseI HS Density Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa14dHotspotsRep1	H7-hESC H3K4me3 diffProtA 14 d Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeUwDnaseHct116RawRep2	HCT-116 DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapMinusRawSigRep2	HepG2 cytosol polyA+ RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescRxraV0416102RawRep2	H1-hESC RXRA v041610.2 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHpfCtcfStdHotspotsRep1	HPF CTCF TFBS ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k4me2StdSig	HUVEC H3K4me2 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2Ifng6hStdSig	K562 Pol2 Standard IFNg 6hrs ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	K562 TFBS Uniform Peaks of TBP from ENCODE/Stanford/Analysis
wgEncodeRikenCageSknshNucleusPapAlnRep3	SK-N-SH nucleus polyA+ CAGE Alignments Rep 3 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalTapPlusRep3	SK-N-SH TAP-only nucleus small RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeOpenChromDnaseUrothelUt189BaseOverlapSignalV2	Urothelia UT189 DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeUwHistoneH7esH3k04me3StdDiffa14dPkRep1	H7-hESC H3K4me3 diffProtA 14 d Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeUwDnaseHeeHotspotsRep1	HEEpiC DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapPlusRawSigRep1	HepG2 cytosol polyA+ RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescSin3ak20Pcr1xPkRep1	H1-hESC Sin3Ak-20 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHpfCtcfStdPkRep1	HPF CTCF TFBS ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k4me3StdPk	HUVEC H3K4me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2StdPk	K562 Pol2 Standard ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk	K562 TFBS Uniform Peaks of TEAD4_(SC-101184) from ENCODE/HudsonAlpha/Analysis
wgEncodeRikenCageSknshNucleusPapAlnRep4	SK-N-SH nucleus polyA+ CAGE Alignments Rep 4 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqSknshNucleusShorttotalTapPlusRep4	SK-N-SH TAP-only nucleus small RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeOpenChromDnaseUrothelPkV2	Urothelia DNaseI HS Peaks from ENCODE/Duke
wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapContigs	AG04450 TAP-only whole cell small RNA-seq Contigs from ENCODE/CSHL
wgEncodeUwHistoneH7esH3k04me3StdDiffa14dRawRep1	H7-hESC H3K4me3 diffProtA 14 d Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeUwDnaseHeePkRep1	HEEpiC DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2CytosolPapPlusRawSigRep2	HepG2 cytosol polyA+ RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescSin3ak20Pcr1xRawRep1	H1-hESC Sin3Ak-20 PCR1x ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHpfCtcfStdRawRep1	HPF CTCF TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k4me3StdSig	HUVEC H3K4me3 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2StdSig	K562 Pol2 Standard ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk	K562 TFBS Uniform Peaks of THAP1_(SC-98174) from ENCODE/HudsonAlpha/Analysis
wgEncodeRikenCageSknshCellPapTssHmm	SK-N-SH whole cell polyA+ CAGE TSS HMM from ENCODE/RIKEN
wgEncodeOpenChromDnaseUrothelSigV2	Urothelia DNaseI HS Density Signal from ENCODE/Duke
wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapMinusRawRep1	AG04450 TAP-only whole cell small RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeUwHistoneH7esH3k04me3StdDiffa14dHotspotsRep2	H7-hESC H3K4me3 diffProtA 14 d Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeUwDnaseHeeRawRep1	HEEpiC DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2NucleusLongnonpolyaAlnRep1	HepG2 nucleus polyA- RNA-seq Alignments Rep 1 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescSin3ak20Pcr1xPkRep2	H1-hESC Sin3Ak-20 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHpfCtcfStdHotspotsRep2	HPF CTCF TFBS ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k9acStdPk	HUVEC H3K9ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2s2IggrabPk	K562 Pol2 S2 IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsHaibK562Trim28sc81411V0422111UniPk	K562 TFBS Uniform Peaks of TRIM28_(SC-81411) from ENCODE/HudsonAlpha/Analysis
wgEncodeRikenCageSknshCellPapPlusRawRep3	SK-N-SH whole cell polyA+ CAGE Plus start sites Rep 3 from ENCODE/RIKEN
wgEncodeOpenChromDnaseUrothelBaseOverlapSignalV2	Urothelia DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapMinusRawRep2	AG04450 TAP-only whole cell small RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeUwHistoneH7esH3k04me3StdDiffa14dPkRep2	H7-hESC H3K4me3 diffProtA 14 d Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeUwDnaseHeeHotspotsRep2	HEEpiC DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2NucleusLongnonpolyaAlnRep2	HepG2 nucleus polyA- RNA-seq Alignments Rep 2 from ENCODE/CSHL
wgEncodeHaibTfbsH1hescSin3ak20Pcr1xRawRep2	H1-hESC Sin3Ak-20 PCR1x ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeUwTfbsHpfCtcfStdPkRep2	HPF CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k9acStdSig	HUVEC H3K9ac Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2s2IggrabSig	K562 Pol2 S2 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Ubfsc13125IggmusUniPk	K562 TFBS Uniform Peaks of UBF_(sc-13125) from ENCODE/Stanford/Analysis
wgEncodeRikenCageSknshCellPapPlusRawRep4	SK-N-SH whole cell polyA+ CAGE Plus start sites Rep 4 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapPlusRawRep1	AG04450 TAP-only whole cell small RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeUwHistoneH7esH3k04me3StdDiffa14dRawRep2	H7-hESC H3K4me3 diffProtA 14 d Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeUwDnaseHeePkRep2	HEEpiC DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHepg2NucleusPamContigs	HepG2 nucleus polyA- RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeHaibTfbsH1hescSix5Pcr1xPkRep1	H1-hESC SIX5 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwTfbsHpfCtcfStdRawRep2	HPF CTCF TFBS ChIP-seq Raw Signal 2 from ENCODE/UW
wgEncodeBroadHistoneHuvecH3k09me3Pk	HUVEC H3K9me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSydhTfbsK562Pol2s2StdPk	K562 Pol2 S2 Standard ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsSydhK562Ubtfsab1404509IggmusUniPk	K562 TFBS Uniform Peaks of UBTF_(SAB1404509) from ENCODE/Stanford/Analysis
wgEncodeRikenCageSknshCellPapMinusRawRep3	SK-N-SH whole cell polyA+ CAGE Minus start sites Rep 3 from ENCODE/RIKEN
wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapPlusRawRep2	AG04450 TAP-only whole cell small RNA-seq Plus signal Rep 2 from ENCODE/CSHL
